"","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","comp"
"675","Slfn1",1.83758782480078e-09,-1.1739020557749,0.14,0.272,2.78210796674838e-05,"Untreated_v_NP-"
"676","Rnf44",1.8978833706083e-09,0.714588195771708,0.537,0.421,2.87339542310096e-05,"Untreated_v_NP-"
"677","Safb",1.94993898938587e-09,0.78449683122815,0.367,0.233,2.9522076299302e-05,"Untreated_v_NP-"
"678","Lbr",1.96780167726613e-09,0.875614452650472,0.344,0.216,2.97925173938092e-05,"Untreated_v_NP-"
"679","Med28",1.98798257804781e-09,-0.632601596939533,0.306,0.459,3.00980562316438e-05,"Untreated_v_NP-"
"680","Spata5",2.18976959715294e-09,0.979695062716968,0.261,0.144,3.31531117008955e-05,"Untreated_v_NP-"
"681","Dpm3",2.27141425211094e-09,0.922865798939784,0.338,0.214,3.43892117769596e-05,"Untreated_v_NP-"
"682","Ccdc71l",2.66903938897525e-09,0.880144923955162,0.318,0.192,4.04092563490853e-05,"Untreated_v_NP-"
"683","Ap1m1",2.73218177030436e-09,-0.606097676514107,0.314,0.473,4.1365232002408e-05,"Untreated_v_NP-"
"684","Samm50",2.7564525571217e-09,-0.726443078803684,0.244,0.393,4.17326917148225e-05,"Untreated_v_NP-"
"685","Psmc1",3.20992345367865e-09,-0.883746805097384,0.153,0.292,4.85982410886948e-05,"Untreated_v_NP-"
"686","Rap2c",3.21270922486264e-09,-0.957093565283283,0.146,0.282,4.86404176644204e-05,"Untreated_v_NP-"
"687","Ube2l6",3.2227607634083e-09,-0.775334752151019,0.206,0.353,4.87925979580017e-05,"Untreated_v_NP-"
"688","Osgin2",3.362511319445e-09,-0.921694680425467,0.24,0.379,5.09084213763973e-05,"Untreated_v_NP-"
"689","Kmt2b",3.62848441646058e-09,0.8435080073265,0.357,0.228,5.49352540652132e-05,"Untreated_v_NP-"
"690","Cd40",3.64721178909878e-09,-0.854944847503805,0.301,0.438,5.52187864869555e-05,"Untreated_v_NP-"
"691","Usp48",3.74925485181239e-09,0.841592666175391,0.378,0.25,5.67637184564396e-05,"Untreated_v_NP-"
"692","Cd300lb",3.88811837510161e-09,0.631825896895327,0.507,0.366,5.88661121990383e-05,"Untreated_v_NP-"
"693","Mia3",4.17239297535435e-09,0.67067245421073,0.499,0.376,6.31700296468649e-05,"Untreated_v_NP-"
"694","Phrf1",4.1891298212688e-09,0.774719271309637,0.365,0.237,6.34234254940096e-05,"Untreated_v_NP-"
"695","Otulin",4.86111136511773e-09,0.620666279121421,0.573,0.475,7.35972260678825e-05,"Untreated_v_NP-"
"696","Kdm5c",4.95935927358817e-09,0.677861680702964,0.476,0.348,7.50846994021249e-05,"Untreated_v_NP-"
"697","Msr1",5.53055389232073e-09,-0.673823175880866,0.437,0.556,8.37325859297359e-05,"Untreated_v_NP-"
"698","Brd1",5.53395740856331e-09,0.74443715547948,0.431,0.306,8.37841151656485e-05,"Untreated_v_NP-"
"699","Rnps1",5.58523153783145e-09,0.759194700721729,0.446,0.321,8.45604054827682e-05,"Untreated_v_NP-"
"700","Ppp1r35",5.70986805475819e-09,0.951737646184185,0.268,0.152,8.6447402349039e-05,"Untreated_v_NP-"
"701","Akt3",5.90985629757289e-09,-0.709555495772657,0.204,0.35,8.94752243452535e-05,"Untreated_v_NP-"
"702","Chkb",6.23280472158852e-09,0.854287056456313,0.331,0.21,9.43646634848501e-05,"Untreated_v_NP-"
"703","Gdi1",6.28422892257685e-09,0.699259498658446,0.463,0.334,9.51432258878135e-05,"Untreated_v_NP-"
"704","Dedd2",6.41375640566812e-09,1.05260647403377,0.255,0.144,9.71042719818154e-05,"Untreated_v_NP-"
"705","Scaf1",6.43578887034097e-09,0.724851732735185,0.406,0.277,9.74378434969623e-05,"Untreated_v_NP-"
"706","Dld",6.91285392086565e-09,-0.679523773539557,0.221,0.369,0.000104660608361906,"Untreated_v_NP-"
"707","Prkag2",7.34768699437309e-09,0.940896086536758,0.282,0.166,0.000111243981094809,"Untreated_v_NP-"
"708","Pdxk",7.40264659878214e-09,-0.627774637523472,0.352,0.499,0.000112076069505562,"Untreated_v_NP-"
"709","Capn2",7.69917798299638e-09,0.627522757861914,0.605,0.498,0.000116565554662565,"Untreated_v_NP-"
"710","Runx3",7.79996288124383e-09,0.513879561325648,0.715,0.643,0.000118091438022032,"Untreated_v_NP-"
"711","Cnbp",7.8050963573181e-09,0.726299364971241,0.48,0.371,0.000118169158849796,"Untreated_v_NP-"
"712","Slc29a3",7.94859045217578e-09,0.73417582338264,0.431,0.302,0.000120341659445941,"Untreated_v_NP-"
"713","Sfr1",8.1542652617053e-09,-0.661287510279992,0.299,0.443,0.000123455576062218,"Untreated_v_NP-"
"714","Preb",8.38001702498738e-09,0.695539395226237,0.561,0.466,0.000126873457758309,"Untreated_v_NP-"
"715","Atp6v1h",8.46214831374252e-09,-0.549387395815828,0.274,0.432,0.000128116925470062,"Untreated_v_NP-"
"716","Isy1",8.66561089465887e-09,0.747348478042007,0.467,0.346,0.000131197348945135,"Untreated_v_NP-"
"717","Vcp",8.84484784317528e-09,0.518877910960514,0.741,0.721,0.000133910996345674,"Untreated_v_NP-"
"718","Supt20",9.35041552218276e-09,0.868487591008708,0.329,0.208,0.000141565291005847,"Untreated_v_NP-"
"719","Cux1",9.78515938087747e-09,0.627224395572697,0.527,0.409,0.000148147313026485,"Untreated_v_NP-"
"720","Tnks",9.84416259374859e-09,0.801850397978418,0.34,0.216,0.000149040621669354,"Untreated_v_NP-"
"721","Alcam",1.01321244966335e-08,0.811310727227484,0.297,0.175,0.00015340036487903,"Untreated_v_NP-"
"722","Tnfsf13",1.01842042669739e-08,-0.551786556636283,0.357,0.512,0.000154188852601984,"Untreated_v_NP-"
"723","Spag9",1.06233117496147e-08,0.622735458916126,0.541,0.438,0.000160836939889167,"Untreated_v_NP-"
"724","Ccdc88b",1.30183074653061e-08,-0.551359786912452,0.433,0.584,0.000197097175024734,"Untreated_v_NP-"
"725","Cebpd",1.37543485591309e-08,0.91412863787857,0.435,0.321,0.000208240837185242,"Untreated_v_NP-"
"726","Mgst1",1.46433623923221e-08,-0.940920817868994,0.214,0.345,0.000221700506619756,"Untreated_v_NP-"
"727","Clasrp",1.5139080430447e-08,0.924954542667737,0.268,0.155,0.000229205677716968,"Untreated_v_NP-"
"728","Ccl6",1.55663188018008e-08,-0.6106131576366,0.501,0.616,0.000235674066659264,"Untreated_v_NP-"
"729","Oga",1.63855135811219e-08,0.830633298607447,0.367,0.247,0.000248076675618186,"Untreated_v_NP-"
"730","Ccpg1",1.67919248446152e-08,0.998369609432443,0.316,0.204,0.000254229742147474,"Untreated_v_NP-"
"731","Ctdnep1",1.69517714298251e-08,0.652435099022524,0.471,0.348,0.000256649819447552,"Untreated_v_NP-"
"732","Fuca2",1.71620067450021e-08,-0.622549204504117,0.295,0.439,0.000259832782119332,"Untreated_v_NP-"
"733","Bcl2l11",1.84356408355231e-08,0.513947369360044,0.718,0.637,0.00027911560224982,"Untreated_v_NP-"
"734","Ric8a",1.95282855009869e-08,0.803069920486275,0.412,0.293,0.000295658242484942,"Untreated_v_NP-"
"735","Mcemp1",1.96633516038745e-08,-0.676803200596398,0.301,0.435,0.00029770314328266,"Untreated_v_NP-"
"736","Fam173a",2.09355539068908e-08,0.92159892746827,0.293,0.179,0.000316964286150327,"Untreated_v_NP-"
"737","Ring1",2.11359426232769e-08,0.883337434753146,0.312,0.197,0.000319998171316412,"Untreated_v_NP-"
"738","Epb41l2",2.22190317267289e-08,-0.518632834453787,0.376,0.53,0.000336396140342676,"Untreated_v_NP-"
"739","Gcn1",2.26515131091635e-08,0.737114140751018,0.401,0.277,0.000342943908472735,"Untreated_v_NP-"
"740","Pcgf5",2.40389864081719e-08,-0.92446795198828,0.132,0.255,0.000363950254219723,"Untreated_v_NP-"
"741","Pdha1",2.44606186958193e-08,-0.550292309955953,0.301,0.447,0.000370333767054705,"Untreated_v_NP-"
"742","Snrnp70",2.50503738843983e-08,0.553111517735937,0.631,0.547,0.00037926266060979,"Untreated_v_NP-"
"743","Nelfb",2.65551386887269e-08,0.79109322996912,0.348,0.228,0.000402044799747325,"Untreated_v_NP-"
"744","Ifitm6",2.68572069264216e-08,-0.733354107623471,0.265,0.399,0.000406618112866023,"Untreated_v_NP-"
"745","Diaph2",2.78620585558363e-08,-0.505288678396645,0.365,0.514,0.000421831566535362,"Untreated_v_NP-"
"746","Ccdc9",2.95393977297609e-08,0.609991315719255,0.541,0.432,0.00044722648162858,"Untreated_v_NP-"
"747","Arel1",2.99168325321044e-08,-0.779210665060411,0.18,0.314,0.000452940844536061,"Untreated_v_NP-"
"748","Fbxl14",3.01421626009076e-08,0.876123160357044,0.316,0.201,0.000456352341777741,"Untreated_v_NP-"
"749","Bin1",3.10413151649101e-08,0.837593583062924,0.276,0.164,0.000469965511596739,"Untreated_v_NP-"
"750","Heg1",3.33178520983e-08,-0.987311407313217,0.149,0.272,0.000504432280768261,"Untreated_v_NP-"
"751","Prrc2b",3.41226353810773e-08,0.777337039655284,0.352,0.232,0.000516616699669511,"Untreated_v_NP-"
"752","Gnl1",3.56319144170381e-08,0.933640270533959,0.314,0.2,0.000539467184273957,"Untreated_v_NP-"
"753","Cc2d1a",3.56750584621338e-08,0.899019056985416,0.27,0.16,0.000540120385116706,"Untreated_v_NP-"
"754","Slc7a7",3.60999987913573e-08,-0.623582272662805,0.227,0.371,0.000546553981701149,"Untreated_v_NP-"
"755","Gramd1a",3.70970851708406e-08,0.764983015254848,0.321,0.202,0.000561649869486527,"Untreated_v_NP-"
"756","Nod2",4.00707894444829e-08,-0.503352549694443,0.397,0.535,0.000606671752189471,"Untreated_v_NP-"
"757","Psma2",4.01111897044205e-08,-0.62578713808006,0.217,0.357,0.000607283412124926,"Untreated_v_NP-"
"758","Ubl5",4.01304473841169e-08,-0.578550099628409,0.255,0.401,0.00060757497339553,"Untreated_v_NP-"
"759","Zswim4",4.15289792744456e-08,0.889626358066859,0.274,0.164,0.000628748746215106,"Untreated_v_NP-"
"760","Dusp6",4.29167645102815e-08,0.52072679289665,0.779,0.756,0.000649759814685662,"Untreated_v_NP-"
"761","Rfx1",4.49196285239318e-08,0.926501319656289,0.263,0.156,0.000680083175852327,"Untreated_v_NP-"
"762","Top2b",4.60732013735771e-08,0.750152210329053,0.359,0.239,0.000697548268795957,"Untreated_v_NP-"
"763","Npepl1",4.68040158720376e-08,0.738007492953116,0.348,0.229,0.00070861280030265,"Untreated_v_NP-"
"764","Chd2",4.72355348887289e-08,0.827914672985315,0.344,0.229,0.000715145998215356,"Untreated_v_NP-"
"765","Bag1",4.96228155802157e-08,-0.503456602458459,0.359,0.503,0.000751289427884465,"Untreated_v_NP-"
"766","Rbm22",5.57705935466618e-08,-0.821733396770046,0.172,0.298,0.00084436678629646,"Untreated_v_NP-"
"767","Bbc3",5.67001752084072e-08,0.61813844480603,0.522,0.409,0.000858440652655284,"Untreated_v_NP-"
"768","Tnip1",6.01404019558244e-08,-0.811966965414924,0.287,0.416,0.000910525685611181,"Untreated_v_NP-"
"769","Nfkbie",6.21762393472847e-08,-0.613187101300426,0.372,0.499,0.00094134826371789,"Untreated_v_NP-"
"770","Pcif1",6.54881902979424e-08,0.714264033029138,0.397,0.274,0.000991491201110848,"Untreated_v_NP-"
"771","Pla2g4a",6.72125599001958e-08,-0.644143913850872,0.257,0.393,0.00101759815688896,"Untreated_v_NP-"
"772","Ubac2",6.72679376771945e-08,-0.609714909393621,0.293,0.43,0.00101843657643273,"Untreated_v_NP-"
"773","Qsox1",6.95399158413041e-08,0.629555900540291,0.495,0.376,0.00105283432583734,"Untreated_v_NP-"
"774","Got2",7.05418721488595e-08,0.73781822645136,0.493,0.381,0.00106800394433373,"Untreated_v_NP-"
"775","Ints3",7.07052460993218e-08,0.809452120711756,0.282,0.171,0.00107047742594373,"Untreated_v_NP-"
"776","Nat8l",7.19047148270879e-08,1.00320790725739,0.251,0.148,0.00108863738248211,"Untreated_v_NP-"
"777","Hprt",7.19233788821663e-08,-0.516991717035202,0.361,0.499,0.001088919956276,"Untreated_v_NP-"
"778","Tmx1",7.36249266907629e-08,0.873519278096388,0.312,0.202,0.00111468139009815,"Untreated_v_NP-"
"779","Ifih1",7.40835321332047e-08,-0.665618539724298,0.321,0.45,0.00112162467649672,"Untreated_v_NP-"
"780","Nop56",7.52555496959115e-08,0.73423949182374,0.367,0.248,0.0011393690223961,"Untreated_v_NP-"
"781","Cdc42ep3",7.63293135355462e-08,0.943578507590078,0.253,0.15,0.00115562580692817,"Untreated_v_NP-"
"782","Ubash3b",7.76040044689071e-08,-0.659837194599247,0.255,0.391,0.00117492462765925,"Untreated_v_NP-"
"783","Atxn7l3b",8.21413958931171e-08,0.715495346768881,0.439,0.327,0.00124362073382179,"Untreated_v_NP-"
"784","Ap5b1",8.21839153737797e-08,0.879904387920889,0.295,0.187,0.00124426447875903,"Untreated_v_NP-"
"785","Ivns1abp",8.27525247912141e-08,0.64555994613027,0.482,0.364,0.00125287322533898,"Untreated_v_NP-"
"786","Nudt16l1",8.41741920607897e-08,0.81269778021541,0.318,0.205,0.00127439726780036,"Untreated_v_NP-"
"787","Rbm26",8.70408766956955e-08,0.788367168614796,0.276,0.165,0.00131779887317283,"Untreated_v_NP-"
"788","Myh9",9.14169148227212e-08,0.551629762678432,0.635,0.583,0.001384052090416,"Untreated_v_NP-"
"789","Pole4",9.40909979914162e-08,0.968266613643592,0.263,0.161,0.00142453770959004,"Untreated_v_NP-"
"790","Tlr8",1.03282128014069e-07,-0.921504764669135,0.136,0.253,0.001563691418133,"Untreated_v_NP-"
"791","Ndufs3",1.03546717390959e-07,-0.612681867521531,0.223,0.357,0.00156769730129912,"Untreated_v_NP-"
"792","Card19",1.05813438509515e-07,0.643561041685937,0.384,0.265,0.00160201545903405,"Untreated_v_NP-"
"793","Taf4",1.0643664695066e-07,0.84369814522116,0.301,0.19,0.00161145083483299,"Untreated_v_NP-"
"794","Mndal",1.09500027270214e-07,-0.528137466702896,0.389,0.524,0.00165783041287103,"Untreated_v_NP-"
"795","Zrsr2",1.09518815866069e-07,0.787350828283303,0.342,0.229,0.00165811487221228,"Untreated_v_NP-"
"796","Aldh3b1",1.1440953887506e-07,-0.662589341376697,0.214,0.344,0.0017321604185684,"Untreated_v_NP-"
"797","Bri3bp",1.16104652383944e-07,0.56341224350808,0.556,0.442,0.00175782443709291,"Untreated_v_NP-"
"798","Mafb",1.19859833722421e-07,0.646954198535314,0.754,0.754,0.00181467788255746,"Untreated_v_NP-"
"799","Fhod1",1.28347542935239e-07,0.735316646722717,0.369,0.255,0.00194318180003951,"Untreated_v_NP-"
"800","Eipr1",1.33007941590894e-07,0.916951374676209,0.259,0.156,0.00201374023568614,"Untreated_v_NP-"
"801","Chmp2a",1.36391082556175e-07,0.771153600755501,0.338,0.225,0.0020649609899005,"Untreated_v_NP-"
"802","Relt",1.36700695833679e-07,0.571431057214981,0.537,0.413,0.0020696485349219,"Untreated_v_NP-"
"803","Dennd1c",1.38715389087484e-07,0.821733822308966,0.261,0.155,0.00210015099078451,"Untreated_v_NP-"
"804","Rap1gap2",1.47329685609551e-07,-0.541817348606845,0.444,0.56,0.0022305714401286,"Untreated_v_NP-"
"805","Prkch",1.63206360435446e-07,-0.631247072845417,0.306,0.435,0.00247094429699265,"Untreated_v_NP-"
"806","Ccl4",1.69166486387787e-07,-0.82269484771458,0.312,0.438,0.0025611806039111,"Untreated_v_NP-"
"807","Srcap",1.71050853586882e-07,0.706430832899735,0.431,0.325,0.0025897099233054,"Untreated_v_NP-"
"808","Pot1b",1.75063187180649e-07,-0.601988894695562,0.325,0.458,0.00265045665391503,"Untreated_v_NP-"
"809","Fgd3",1.75503239091071e-07,0.756218608333772,0.34,0.227,0.00265711903983882,"Untreated_v_NP-"
"810","Idh1",1.83097707932938e-07,-0.56263815913699,0.293,0.426,0.00277209929810468,"Untreated_v_NP-"
"811","Rogdi",1.84296133578377e-07,0.580754781260422,0.429,0.308,0.00279024346237663,"Untreated_v_NP-"
"812","Lilra5",1.85121913056046e-07,-0.88025326115327,0.193,0.314,0.00280274576366853,"Untreated_v_NP-"
"813","Tmem173",1.85514698651966e-07,-0.547229303168911,0.314,0.452,0.00280869253759077,"Untreated_v_NP-"
"814","Adora2a",2.0133402048344e-07,-0.85462527832742,0.14,0.258,0.00304819707011928,"Untreated_v_NP-"
"815","G3bp1",2.02837892722798e-07,0.745424964515599,0.346,0.235,0.00307096569582316,"Untreated_v_NP-"
"816","Gstp1",2.02948866275503e-07,-0.597577264843458,0.282,0.414,0.00307264583541112,"Untreated_v_NP-"
"817","Phf20l1",2.03090173232728e-07,0.801850397978418,0.323,0.213,0.0030747852227435,"Untreated_v_NP-"
"818","Slc9a1",2.12984219966985e-07,0.702314724427503,0.357,0.244,0.00322458109030015,"Untreated_v_NP-"
"819","Marcksl1",2.1957629897062e-07,-0.639367570321562,0.297,0.424,0.00332438516641518,"Untreated_v_NP-"
"820","Nsmaf",2.27445301274351e-07,0.851891080478013,0.291,0.185,0.00344352186129367,"Untreated_v_NP-"
"821","Txndc9",2.38960299575801e-07,-0.524030288534445,0.301,0.437,0.00361785893557763,"Untreated_v_NP-"
"822","Spata6",2.39591549756101e-07,0.749382978084282,0.31,0.201,0.00362741606330737,"Untreated_v_NP-"
"823","Ubxn1",2.40376446093321e-07,0.527087411169736,0.637,0.569,0.00363929939385287,"Untreated_v_NP-"
"824","Psmd12",2.4164153603945e-07,-0.56550183979896,0.234,0.366,0.00365845285563727,"Untreated_v_NP-"
"825","Trappc2l",2.59606529268007e-07,-0.516064634402321,0.291,0.43,0.00393044285311763,"Untreated_v_NP-"
"826","Col4a3bp",2.66545768418246e-07,0.738954778367353,0.342,0.229,0.00403550293385224,"Untreated_v_NP-"
"827","Cox7a2",2.81661966549061e-07,-0.820472630246666,0.149,0.264,0.00426436217355278,"Untreated_v_NP-"
"828","Smarca5",3.07007562979473e-07,-0.751807982824729,0.17,0.289,0.00464809450350922,"Untreated_v_NP-"
"829","Eml3",3.18376841031975e-07,0.794237213868543,0.304,0.198,0.0048202253732241,"Untreated_v_NP-"
"830","Hdgf",3.3057030621023e-07,0.617714683592559,0.408,0.294,0.00500483443602288,"Untreated_v_NP-"
"831","Homer1",3.35444491885656e-07,-0.86140551000478,0.161,0.275,0.00507862960714883,"Untreated_v_NP-"
"832","Baz2a",3.40063617338376e-07,0.568651221685387,0.556,0.472,0.00514856316650301,"Untreated_v_NP-"
"833","Aamp",3.61001779140389e-07,0.508773771246577,0.645,0.568,0.00546556693618549,"Untreated_v_NP-"
"834","Glrx2",3.76183180612722e-07,-0.761578941193097,0.142,0.258,0.0056954133544766,"Untreated_v_NP-"
"835","Lpcat2",3.98568282921395e-07,-0.754711676941211,0.176,0.293,0.00603432380342991,"Untreated_v_NP-"
"836","Zfyve27",4.06124783454835e-07,0.901610598032141,0.265,0.165,0.0061487292215062,"Untreated_v_NP-"
"837","Tent2",4.09373120343779e-07,-0.758735172608177,0.17,0.287,0.00619790904200482,"Untreated_v_NP-"
"838","Vps35",4.11854242546836e-07,-0.629878291869032,0.219,0.344,0.00623547323215909,"Untreated_v_NP-"
"839","Rragc",4.19779900838594e-07,-0.672080790353994,0.202,0.324,0.00635546769869632,"Untreated_v_NP-"
"840","Fbxo6",4.396674520147e-07,-0.715802167783312,0.174,0.294,0.00665656522350256,"Untreated_v_NP-"
"841","Srp68",4.58387320798658e-07,0.722283140660099,0.35,0.242,0.00693998403689169,"Untreated_v_NP-"
"842","Add3",4.91464498916189e-07,0.530140547171484,0.52,0.406,0.0074407725135911,"Untreated_v_NP-"
"843","Pdcd7",4.93617022244016e-07,0.845482425081575,0.255,0.156,0.00747336171677441,"Untreated_v_NP-"
"844","Kansl3",4.95559703986497e-07,0.782821169802788,0.291,0.187,0.00750277391835557,"Untreated_v_NP-"
"845","Tent5a",5.01392416185929e-07,-0.654239477593807,0.295,0.415,0.00759108118105497,"Untreated_v_NP-"
"846","Wfdc17",5.11445207534146e-07,0.958929077886598,0.446,0.34,0.00774328044206697,"Untreated_v_NP-"
"847","Pik3r1",5.26611682961293e-07,0.743969481897918,0.325,0.219,0.00797290088003398,"Untreated_v_NP-"
"848","Stx16",5.9457020518235e-07,0.549022935013881,0.556,0.461,0.00900179290646078,"Untreated_v_NP-"
"849","Ube2m",5.98369169433606e-07,0.691495001891859,0.408,0.306,0.00905930922522479,"Untreated_v_NP-"
"850","Emc1",6.1986721422902e-07,0.797244823306103,0.263,0.162,0.00938478962342736,"Untreated_v_NP-"
"851","Arglu1",6.55300853555024e-07,0.598282893192345,0.529,0.455,0.00992125492282307,"Untreated_v_NP-"
"852","Slc31a2",6.58538848091867e-07,-0.784780923103357,0.183,0.297,0.00997027816011086,"Untreated_v_NP-"
"853","Slc7a6os",6.64709568177719e-07,0.870535419657567,0.255,0.158,0.0100637028622107,"Untreated_v_NP-"
"854","Htra2",6.71097015858583e-07,-0.507693972453112,0.355,0.48,0.010160408820099,"Untreated_v_NP-"
"855","Far1",6.9772776545599e-07,0.511492382091925,0.616,0.541,0.0105635983690037,"Untreated_v_NP-"
"856","Ldha",7.68044177290385e-07,0.572754436345893,0.599,0.543,0.0116281888441764,"Untreated_v_NP-"
"857","Rab20",7.71694994006822e-07,-0.60366432718192,0.263,0.391,0.0116834622092633,"Untreated_v_NP-"
"858","Pip5k1c",7.76311648728398e-07,0.506420105268132,0.618,0.553,0.011753358361748,"Untreated_v_NP-"
"859","Dnajb9",7.93247994260479e-07,0.681556164260706,0.31,0.202,0.0120097746331036,"Untreated_v_NP-"
"860","Zdhhc3",8.35030507943042e-07,0.723504346258677,0.369,0.267,0.0126423618902576,"Untreated_v_NP-"
"861","Pcyt1a",8.75811645896975e-07,0.712925987156748,0.327,0.221,0.0132597883188802,"Untreated_v_NP-"
"862","Phf21a",8.77735014459648e-07,0.846884151592921,0.257,0.16,0.0132889081189191,"Untreated_v_NP-"
"863","Rnf103",8.79924474565378e-07,0.744392941040368,0.265,0.165,0.0133220565449198,"Untreated_v_NP-"
"864","Orai2",9.24135923065974e-07,0.717865727962019,0.285,0.181,0.0139914178752189,"Untreated_v_NP-"
"865","Lrrk2",9.47250382467378e-07,-0.850723008897416,0.163,0.272,0.0143413707905561,"Untreated_v_NP-"
"866","Glrx",9.55894654038605e-07,-0.615655356891176,0.244,0.364,0.0144722450621445,"Untreated_v_NP-"
"867","Phip",9.86763512651093e-07,0.759900849998281,0.312,0.209,0.0149395995815375,"Untreated_v_NP-"
"868","Pnkp",9.88456458039954e-07,0.778975931725831,0.272,0.173,0.0149652307747249,"Untreated_v_NP-"
"869","Syf2",1.018117483761e-06,0.53986318850261,0.675,0.664,0.0154142987041416,"Untreated_v_NP-"
"870","Jmy",1.04976748557327e-06,0.589596423431553,0.478,0.368,0.0158934797315793,"Untreated_v_NP-"
"871","Epb41",1.05247850157205e-06,-0.641509091335439,0.24,0.359,0.0159345245138008,"Untreated_v_NP-"
"872","Ndufs4",1.11468687424454e-06,-0.561937017237099,0.219,0.342,0.0168763592760623,"Untreated_v_NP-"
"873","Dnmt3a",1.11671208665195e-06,-0.614214296104154,0.195,0.313,0.0169070209919105,"Untreated_v_NP-"
"874","Npepps",1.12708168755469e-06,0.934414871916803,0.263,0.171,0.017064016749578,"Untreated_v_NP-"
"875","Ip6k1",1.14021212460068e-06,0.688151192710007,0.378,0.274,0.0172628115664543,"Untreated_v_NP-"
"876","Ino80b",1.16089040340325e-06,0.676688916752009,0.374,0.267,0.0175758807075253,"Untreated_v_NP-"
"877","Amfr",1.20053746105996e-06,0.697675829623983,0.331,0.226,0.0181761371604478,"Untreated_v_NP-"
"878","Ccr5",1.20471055835505e-06,-0.615613838694966,0.439,0.541,0.0182393178534954,"Untreated_v_NP-"
"879","Adgrg5",1.23261878454851e-06,-0.521782003121193,0.471,0.576,0.0186618483980645,"Untreated_v_NP-"
"880","Acsl4",1.23662892812835e-06,-0.5796345415894,0.21,0.332,0.0187225619718632,"Untreated_v_NP-"
"881","Blvra",1.24743671235943e-06,-0.589340359346058,0.223,0.344,0.0188861918251218,"Untreated_v_NP-"
"882","Eps8",1.28950218981688e-06,0.78206249992244,0.28,0.181,0.0195230631538275,"Untreated_v_NP-"
"883","Arid2",1.28999072157189e-06,0.712478292803772,0.291,0.189,0.0195304595245985,"Untreated_v_NP-"
"884","Fgd2",1.29689848912551e-06,0.638493827967163,0.503,0.411,0.0196350431253603,"Untreated_v_NP-"
"885","Map2k3",1.30135715663546e-06,0.665753695442729,0.372,0.266,0.0197025473514608,"Untreated_v_NP-"
"886","Anks1",1.31157645040626e-06,0.807087046344565,0.314,0.216,0.0198572674591509,"Untreated_v_NP-"
"887","Kmt2d",1.41066731889306e-06,0.595908497422564,0.49,0.396,0.021357503208041,"Untreated_v_NP-"
"888","Id3",1.42688180381757e-06,0.51521731847614,0.414,0.303,0.021602990509798,"Untreated_v_NP-"
"889","Zfp800",1.42863164983456e-06,-0.599284964755501,0.246,0.366,0.0216294831784952,"Untreated_v_NP-"
"890","Dennd1a",1.49418534724701e-06,-0.50415814182283,0.297,0.425,0.0226219661573197,"Untreated_v_NP-"
"891","Prpsap1",1.49629983506892e-06,0.710876737930927,0.314,0.212,0.0226539795029435,"Untreated_v_NP-"
"892","Etfb",1.54158398966908e-06,0.656079258244882,0.391,0.285,0.0233395816035899,"Untreated_v_NP-"
"893","Tsen34",1.55199843576853e-06,0.826054357613787,0.306,0.208,0.0234972563175356,"Untreated_v_NP-"
"894","Slc35c2",1.58226972938407e-06,0.538486195585663,0.505,0.405,0.0239555637028748,"Untreated_v_NP-"
"895","Ric1",1.66349489886696e-06,-0.623171189873048,0.206,0.323,0.0251853127688457,"Untreated_v_NP-"
"896","Ndrg1",1.67962514592648e-06,-0.75426654570924,0.263,0.374,0.0254295247093269,"Untreated_v_NP-"
"897","Pxn",1.69908808017425e-06,0.577350313679979,0.575,0.519,0.0257241935338382,"Untreated_v_NP-"
"898","Creld2",1.8031411390801e-06,0.744014015707892,0.299,0.2,0.0272995568456728,"Untreated_v_NP-"
"899","Txnrd1",1.81058330559157e-06,-0.62716004385303,0.231,0.347,0.0274122312466563,"Untreated_v_NP-"
"900","Zdhhc21",1.82055585045923e-06,-0.61141800844737,0.189,0.305,0.0275632155759527,"Untreated_v_NP-"
"901","Ergic3",1.84080336006272e-06,0.722103393574878,0.318,0.216,0.0278697628713496,"Untreated_v_NP-"
"902","Jdp2",1.84768018017879e-06,-0.610351800602288,0.265,0.385,0.0279738779279069,"Untreated_v_NP-"
"903","Kmt5c",1.84994845902385e-06,0.613627116620615,0.399,0.292,0.0280082196696211,"Untreated_v_NP-"
"904","Zfp330",1.91797080899404e-06,0.653422758757195,0.361,0.256,0.0290380780481697,"Untreated_v_NP-"
"905","Cdipt",1.94094162638228e-06,-0.576541504513375,0.185,0.299,0.0293858562234277,"Untreated_v_NP-"
"906","Ostm1",2.11133748170471e-06,-0.669103090554099,0.195,0.307,0.0319656494730093,"Untreated_v_NP-"
"907","Gmip",2.14576630524831e-06,0.627037421625282,0.412,0.311,0.0324869018614594,"Untreated_v_NP-"
"908","Tmem243",2.16586220234166e-06,-0.715997906884202,0.217,0.325,0.0327911537434527,"Untreated_v_NP-"
"909","Hax1",2.18177357396394e-06,-0.606192854697537,0.212,0.329,0.0330320519098141,"Untreated_v_NP-"
"910","Sike1",2.22591425658522e-06,0.736262056350841,0.304,0.204,0.0337003418447002,"Untreated_v_NP-"
"911","Hadhb",2.37899230705194e-06,-0.537779698642403,0.251,0.371,0.0360179435287663,"Untreated_v_NP-"
"912","Dhrs3",2.50181075754572e-06,0.615541182496047,0.265,0.168,0.0378774148692422,"Untreated_v_NP-"
