"","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","comp"
"528","Zfpm1",1.60459299813302e-08,-0.674822068820201,0.076,0.25,0.00025718416574076,"TB"
"529","Cib1",1.76756125833664e-08,-0.599468816174831,0.101,0.281,0.000283304718486196,"TB"
"530","Lypla1",1.85746344617887e-08,-0.606814570819651,0.134,0.333,0.00029771424115355,"TB"
"531","Alg10b",1.89654862184174e-08,-0.591404506345037,0.094,0.274,0.000303978813108795,"TB"
"532","Psmg4",2.12328896394975e-08,-0.540601092647142,0.105,0.277,0.000340320755141865,"TB"
"533","Vcpkmt",2.76471625699402e-08,-0.715804717619451,0.091,0.26,0.000443128721671001,"TB"
"534","Hcfc1r1",2.79636179461168e-08,-0.704265437025665,0.08,0.26,0.00044820086844036,"TB"
"535","Ugcg",2.88104240011418e-08,-0.726673643157943,0.232,0.443,0.0004617734758903,"TB"
"536","Mctp2",2.93080917335575e-08,-0.645927284472093,0.087,0.269,0.00046975009430546,"TB"
"537","Kif21b",2.969645864866e-08,0.766385717909176,0.728,0.823,0.000475974839220723,"TB"
"538","Nfe2l2",3.13325069834361e-08,-0.50476807910657,0.116,0.272,0.000502197421930514,"TB"
"539","Cd7",3.14178265266715e-08,-1.37450706530633,0.149,0.329,0.00050356492356949,"TB"
"540","Glul",3.19818713952614e-08,-0.523209945916132,0.141,0.333,0.000512605434723249,"TB"
"541","Ikzf3",3.36192680044212e-08,-0.50015438741296,0.478,0.72,0.000538849627574863,"TB"
"542","Lsm3",3.99413216792334e-08,-0.715929113835026,0.109,0.291,0.000640179503874752,"TB"
"543","Metrnl",5.44147369639131e-08,-0.686361922145203,0.12,0.28,0.000872159404057599,"TB"
"544","Bcl3",5.5305679683375e-08,-0.530583751701699,0.185,0.37,0.000886439433965134,"TB"
"545","Dync1li2",6.02710411065869e-08,-0.570558853233476,0.101,0.296,0.000966024246856375,"TB"
"546","Rgs2",7.96310925953701e-08,-0.504174926609577,0.58,0.776,0.00127632715211859,"TB"
"547","H2-Q6",8.30031588504027e-08,-0.596825468401543,0.467,0.785,0.00133037463005425,"TB"
"548","Slc25a39",8.37999931894514e-08,-0.528193969921729,0.145,0.346,0.00134314629084053,"TB"
"549","Klrd1",8.48070595493241e-08,-0.842187648724429,0.116,0.27,0.00135928755045657,"TB"
"550","Oxct1",1.18444761026256e-07,-0.516478232881868,0.112,0.284,0.00189843262972883,"TB"
"551","Scpep1",1.43513043693925e-07,-0.50074418336192,0.101,0.257,0.00230022706432623,"TB"
"552","Hmgcs1",1.68739753643988e-07,-0.521401242410698,0.098,0.257,0.00270456077140585,"TB"
"553","Lat",1.78985304741819e-07,0.606641756695767,0.797,0.857,0.00286877646440187,"TB"
"554","Cdk2",1.9838199507545e-07,-0.666744491201674,0.087,0.253,0.00317966661706931,"TB"
"555","Jaml",2.12456823876644e-07,-0.884210865116351,0.141,0.284,0.00340525797309485,"TB"
"556","Cd3d",2.29742881893897e-07,-0.585633139831684,0.493,0.704,0.00368231891099539,"TB"
"557","Naa38",2.41556454349304e-07,-0.504532792958648,0.101,0.265,0.00387166685031065,"TB"
"558","Cdkn1a",2.84416199669306e-07,-0.557215869121268,0.181,0.372,0.00455862284829964,"TB"
"559","Gpr183",2.8542045500976e-07,-0.586785402494889,0.21,0.418,0.00457471905289643,"TB"
"560","Rars",3.29178709914127e-07,-0.500198343632966,0.13,0.315,0.00527607636250363,"TB"
"561","Traf4",3.98254515678332e-07,-0.880770596898961,0.101,0.26,0.00638322337729231,"TB"
"562","Rbl1",9.3845808139311e-07,-0.594817160859866,0.094,0.257,0.0150416061285688,"TB"
"563","Zeb2",1.16377613903199e-06,-0.592700789558717,0.116,0.254,0.0186530039564047,"TB"
"564","Dbf4",1.32922444328454e-06,-0.529635834214101,0.109,0.266,0.0213048093769646,"TB"
"565","Ppp1r10",1.36186567546248e-06,-0.614900177337649,0.112,0.298,0.0218279830463127,"TB"
"566","Myc",2.16689392402519e-06,-0.72312786592376,0.181,0.344,0.0347309758142758,"TB"
"567","Pde2a",2.52307800384717e-06,-0.680042254168099,0.17,0.34,0.0404398942456625,"TB"
"568","Mcm2",3.20100983418078e-06,-0.593118496197165,0.141,0.311,0.0513057856222496,"TB"
"569","mt-Nd6",4.20451682399868e-06,1.17629242329895,0.522,0.527,0.0673899956550509,"TB"
"570","Gnai2",7.24265317145007e-06,0.585218698195668,0.699,0.861,0.116085245032002,"TB"
"571","Plec",8.28172648109003e-06,0.734653488907722,0.728,0.791,0.132739512038911,"TB"
"572","Ier2",1.49663596348168e-05,0.571180659696237,0.786,0.857,0.239880812226843,"TB"
"573","Ifng",2.78235953214621e-05,-1.03031852135451,0.13,0.258,0.445956585812395,"TB"
"574","Bcl2a1b",3.63679306373974e-05,-0.526420193412875,0.112,0.261,0.582905192256205,"TB"
"575","Traf3ip3",4.31286335520462e-05,0.895596821841506,0.627,0.7,0.691265738572197,"TB"
"576","Por",5.31890825477789e-05,0.759680358328235,0.149,0.276,0.852514615075801,"TB"
"577","Faah",7.99721421630984e-05,0.944271929727658,0.569,0.603,1,"TB"
"578","Furin",8.06744714225147e-05,-0.524764719558542,0.424,0.636,1,"TB"
"579","Cxcr6",9.12085316033268e-05,-0.51533165224005,0.203,0.349,1,"TB"
"580","Pgd",9.52710411903965e-05,0.503425695299474,0.228,0.374,1,"TB"
"581","Arhgap9",0.000155155401968049,0.604738356130675,0.685,0.784,1,"TB"
"582","Znrf2",0.000188171170510389,0.697602603003666,0.663,0.761,1,"TB"
"583","Vps11",0.000202251470732063,0.512659310929526,0.156,0.311,1,"TB"
"584","Zfp511",0.000224164835495291,0.570364396778737,0.127,0.26,1,"TB"
"585","Dgka",0.000257991254675205,0.679014007936148,0.732,0.781,1,"TB"
"586","Ccdc93",0.000357523042988929,0.61266612936676,0.127,0.261,1,"TB"
"587","Gpsm3",0.000377370549499938,0.515202387637694,0.703,0.807,1,"TB"
"588","Serp1",0.000394173383383278,0.63629457885458,0.156,0.289,1,"TB"
"589","Zdhhc18",0.000437941232750837,0.526345856653538,0.71,0.846,1,"TB"
"590","Tmco4",0.000481889666242313,0.560348215916691,0.134,0.265,1,"TB"
"591","Pim3",0.000678498072295049,0.661040827858466,0.217,0.389,1,"TB"
"592","Ezr",0.000819118982493315,0.565133149125804,0.605,0.697,1,"TB"
"593","Hnrnph3",0.000896700460873923,0.51487298592252,0.178,0.321,1,"TB"
"594","Zfp131",0.00101002437979764,0.610458546516665,0.181,0.34,1,"TB"
"595","Kdm6b",0.00126628652520741,0.521130582408887,0.67,0.755,1,"TB"
"596","Sbf1",0.00170090034216981,0.50862449016705,0.225,0.39,1,"TB"
"597","Casd1",0.00180657625800396,0.648002160761304,0.152,0.268,1,"TB"
"598","Spry2",0.00188408347033986,-0.606749482312978,0.174,0.27,1,"TB"
"599","Vps52",0.00221641526686582,0.558405308346788,0.185,0.317,1,"TB"
"600","Map11",0.00225326742340355,0.503956139335424,0.232,0.383,1,"TB"
"601","Ift52",0.00235591968663661,0.5168620046285,0.156,0.273,1,"TB"
"602","Polr3c",0.00268653333552942,0.606340808560867,0.159,0.283,1,"TB"
"603","Syt11",0.00278773719405553,0.510075071224701,0.134,0.253,1,"TB"
"604","Pja1",0.00357355199910991,0.531721896328831,0.178,0.306,1,"TB"
"605","Srsf5",0.00367095939246624,0.549419358640435,0.717,0.879,1,"TB"
"606","B3gat3",0.00367290952171078,0.579748680338848,0.185,0.311,1,"TB"
"607","Zbtb22",0.00396476283111356,0.603715402435982,0.152,0.265,1,"TB"
"608","Rexo5",0.00400980881878813,0.511946863226647,0.152,0.265,1,"TB"
"609","Washc1",0.00403661821636604,0.59152125325584,0.228,0.386,1,"TB"
"610","Zcrb1",0.00413733034147261,0.590925059390994,0.17,0.288,1,"TB"
"611","Usp32",0.00430027739004219,0.50385779084254,0.196,0.314,1,"TB"
"612","Naa16",0.00441146988467608,0.544015537309809,0.159,0.269,1,"TB"
"613","Brd7",0.00449931040011106,0.734102447382876,0.178,0.293,1,"TB"
"614","Wipi2",0.00462106897320223,0.585219431714561,0.178,0.31,1,"TB"
"615","Cables2",0.00463413539210194,0.528118917258047,0.159,0.284,1,"TB"
"616","Pon2",0.00506786169564113,0.537755446549208,0.163,0.285,1,"TB"
"617","S1pr1",0.00527168185452818,0.54843646213622,0.533,0.505,1,"TB"
"618","Oaz2",0.0058136181083332,0.606677032549662,0.159,0.254,1,"TB"
"619","Camta2",0.00601878797343892,0.518107289207664,0.214,0.333,1,"TB"
"620","Mogs",0.00609978278234979,0.794589498605698,0.188,0.326,1,"TB"
"621","Stk38",0.00645580416618043,0.627745363328831,0.627,0.731,1,"TB"
"622","Spata6",0.00650092986103415,0.634611310953918,0.152,0.254,1,"TB"
"623","Tyw1",0.00664163974169353,0.534053267017657,0.167,0.27,1,"TB"
"624","Smurf1",0.00692141541886859,0.534549433849303,0.163,0.265,1,"TB"
"625","Kdm4c",0.00740881422430855,0.592566672442436,0.203,0.342,1,"TB"
"626","Cnot3",0.00761830540588958,0.52686034325797,0.283,0.466,1,"TB"
"627","Washc2",0.00783834961893284,0.63641710724082,0.221,0.353,1,"TB"
"628","Slc9a1",0.00786852721596531,0.537618475974304,0.214,0.353,1,"TB"
"629","Rnf187",0.00800547117050753,0.502156328119473,0.62,0.762,1,"TB"
"630","Arhgap17",0.00841941692184763,0.548988158666322,0.207,0.318,1,"TB"
"631","Tpgs1",0.00846778224912293,0.582995151655345,0.167,0.291,1,"TB"
"632","Atg7",0.00858695734730976,0.540783673875162,0.159,0.258,1,"TB"
"633","Trpv2",0.0093876591904554,0.574259774239966,0.254,0.414,1,"TB"
"634","Cers5",0.00947432868071189,0.524106612499203,0.257,0.414,1,"TB"
"635","Yipf3",0.00974452615902521,0.509323423248476,0.297,0.484,1,"TB"
"636","Triobp",0.0098556228508743,0.558024169389661,0.225,0.359,1,"TB"
"637","Phkg2",0.0103460415060553,0.595757286849358,0.174,0.276,1,"TB"
"638","Dtx3",0.0103746403438568,0.621320737207681,0.243,0.395,1,"TB"
"639","Smim10l1",0.010446173950589,0.630967768643546,0.178,0.296,1,"TB"
"640","Maf",0.010559598134609,0.514597063535868,0.569,0.557,1,"TB"
"641","Klhl21",0.0107602073896277,0.525270248291187,0.174,0.283,1,"TB"
"642","Oard1",0.0116113008819495,0.595682508756476,0.156,0.255,1,"TB"
"643","Atxn7",0.0120751271719117,0.54931460880888,0.239,0.379,1,"TB"
"644","Acbd6",0.0122642911461567,0.578520587032891,0.236,0.398,1,"TB"
"645","Zfp746",0.0124574104376189,0.59832912846863,0.178,0.287,1,"TB"
"646","Nudt16l1",0.0132645530954358,0.583509252846687,0.236,0.383,1,"TB"
"647","Axin2",0.0137683896971555,1.07598795104242,0.366,0.364,1,"TB"
"648","Gatd3a",0.0148952702248875,0.684191193168743,0.188,0.311,1,"TB"
"649","Chd6",0.015425469881969,0.601435195457496,0.217,0.348,1,"TB"
"650","Grap",0.0155763104583509,0.711540307850106,0.533,0.618,1,"TB"
"651","Tmem181a",0.015820938403818,0.549427603578657,0.257,0.412,1,"TB"
"652","Pigm",0.0168542274820434,0.528187946274253,0.207,0.346,1,"TB"
"653","Nhlrc2",0.017768374499776,0.815230576000473,0.167,0.269,1,"TB"
"654","Dok1",0.0179761768820959,0.618618562076685,0.156,0.262,1,"TB"
"655","Sfxn1",0.0180237163599597,0.513647804654357,0.185,0.299,1,"TB"
"656","Cdkn2aipnl",0.0183657295342856,0.568947935197209,0.268,0.421,1,"TB"
"657","Prpf31",0.0192590532989723,0.527208283463671,0.163,0.253,1,"TB"
"658","Glo1",0.0196274477448241,0.524537328680338,0.268,0.433,1,"TB"
"659","Slc15a4",0.0200018213698421,0.585485593041452,0.152,0.254,1,"TB"
"660","Phf21a",0.0202410490816586,0.550861760362783,0.264,0.416,1,"TB"
"661","Rexo4",0.0212616738099806,0.710210267733626,0.178,0.281,1,"TB"
"662","Ppp6c",0.0214517494541179,0.567202940652451,0.268,0.424,1,"TB"
"663","Armc7",0.021607942254549,0.58861454627889,0.174,0.273,1,"TB"
"664","Carhsp1",0.0217144424540713,0.557974723242686,0.272,0.418,1,"TB"
"665","Retnlg",0.0222163600778265,0.666231781523011,0.236,0.254,1,"TB"
"666","Stard4",0.0227206088778434,0.743573864008042,0.196,0.307,1,"TB"
"667","Mau2",0.0230217310723316,0.520488563704143,0.315,0.507,1,"TB"
"668","Tesk1",0.0230915193592266,0.580907995436271,0.17,0.281,1,"TB"
"669","Acap3",0.0236385787433216,0.921572007470216,0.217,0.336,1,"TB"
"670","Lgals8",0.0244010830375817,0.701542943232313,0.221,0.338,1,"TB"
"671","Dtnbp1",0.0261088747391134,0.546745504115488,0.21,0.33,1,"TB"
"672","Prcc",0.0278769835312361,0.511687535448072,0.297,0.473,1,"TB"
"673","Tceal9",0.0283721366625999,0.650652413923663,0.207,0.329,1,"TB"
"674","Cdk5rap3",0.028626266930179,0.658495903257127,0.207,0.326,1,"TB"
"675","Tex264",0.0292098131526813,0.609285910892188,0.228,0.342,1,"TB"
"676","Ncdn",0.0298649756783995,0.645040517695926,0.214,0.338,1,"TB"
"677","Etv3",0.0302287859202996,0.804167542639824,0.272,0.425,1,"TB"
"678","Mylip",0.0309122692143209,0.628337738248846,0.163,0.268,1,"TB"
"679","Gar1",0.031995640091607,0.540453867121329,0.174,0.281,1,"TB"
"680","Tspo",0.0322323548062364,0.518445091574542,0.649,0.77,1,"TB"
"681","Trabd",0.0329655325445852,0.572312534035018,0.279,0.45,1,"TB"
"682","Fhod1",0.0332740074683355,0.580350139040433,0.178,0.269,1,"TB"
"683","Ykt6",0.0341304167760738,0.666889025478041,0.246,0.375,1,"TB"
"684","Rcc2",0.0347008448678679,0.636692879245145,0.29,0.439,1,"TB"
"685","Ifitm1",0.0353983274200736,0.726148396061717,0.406,0.284,1,"TB"
"686","Vcl",0.0354833992545978,0.561480488136346,0.178,0.255,1,"TB"
"687","Atf4",0.0357785020927728,0.984338207634994,0.435,0.514,1,"TB"
"688","Slc9a9",0.0375067862424506,0.655264801557235,0.25,0.393,1,"TB"
"689","Jade1",0.0405173320941307,0.679211048573273,0.192,0.293,1,"TB"
"690","Eef1akmt2",0.0411869231263069,0.574640365398334,0.17,0.261,1,"TB"
"691","Zmym2",0.042060880721997,0.600906153986311,0.207,0.315,1,"TB"
"692","Imp3",0.0420890321687229,0.571097794614414,0.174,0.272,1,"TB"
"693","Rere",0.0427392216797232,0.57238875279717,0.246,0.368,1,"TB"
"694","Fzr1",0.043040938742851,0.618627312207421,0.192,0.299,1,"TB"
"695","Gtpbp6",0.0432387386350351,0.688919891835594,0.185,0.27,1,"TB"
"696","Slc38a10",0.0434800518494095,0.506178757347678,0.308,0.477,1,"TB"
"697","Mecp2",0.047218790185475,0.611387777861016,0.203,0.3,1,"TB"
"698","Zfyve27",0.0481981190477409,0.512101029462927,0.225,0.349,1,"TB"
"699","Rabggta",0.0489292789905642,0.658059405789027,0.199,0.287,1,"TB"
"700","Vcp",0.0492810535074254,0.549220003145594,0.587,0.746,1,"TB"
"701","Eif3b",0.0526395203879767,0.529861348689268,0.246,0.368,1,"TB"
"702","Slco3a1",0.0542643107650254,1.00042789199379,0.388,0.423,1,"TB"
"703","Gatad1",0.0543861795634471,0.638326034091283,0.243,0.357,1,"TB"
"704","Mboat7",0.0552009226955953,0.574497063435002,0.286,0.412,1,"TB"
"705","Ppp4r3a",0.0557308882949714,0.527766419686175,0.315,0.477,1,"TB"
"706","Card19",0.0561866342620973,0.59840726042238,0.203,0.295,1,"TB"
"707","Ddit3",0.0567431512163714,0.562803118489835,0.21,0.314,1,"TB"
"708","Slc43a2",0.0580877450362446,0.614056534754404,0.228,0.334,1,"TB"
"709","Irak1",0.0603985512112749,0.574115475334181,0.326,0.496,1,"TB"
"710","Gprin3",0.0608638897497402,0.539183308809733,0.199,0.308,1,"TB"
"711","Rgs19",0.0614382017801661,0.567662147374257,0.337,0.499,1,"TB"
"712","Pdrg1",0.0619444652826137,0.666487814543306,0.217,0.326,1,"TB"
"713","Lpp",0.0638133671977801,0.530299961976442,0.192,0.283,1,"TB"
"714","Pink1",0.064259175050095,0.530323091975162,0.236,0.325,1,"TB"
"715","Zbtb4",0.0652205612813466,0.658631370861898,0.196,0.302,1,"TB"
"716","Zdhhc8",0.0663752002054789,0.641196049137606,0.178,0.277,1,"TB"
"717","Cebpb",0.0676244585672111,0.63691587053497,0.554,0.549,1,"TB"
"718","Xpa",0.0679396017833284,0.842246980849921,0.178,0.264,1,"TB"
"719","Ppp1r35",0.0683545217882709,0.588408126708821,0.178,0.28,1,"TB"
"720","Vamp1",0.068806651132,0.805560918685934,0.203,0.3,1,"TB"
"721","Zfp362",0.069241605603942,0.556942872171773,0.264,0.405,1,"TB"
"722","Pdlim2",0.0700815518911983,0.527727155332205,0.221,0.336,1,"TB"
"723","Mettl3",0.0722167772943685,0.693033236580685,0.167,0.257,1,"TB"
"724","Arglu1",0.0744382433626364,0.695516574856122,0.54,0.683,1,"TB"
"725","Piezo1",0.0755623112768424,0.622638866040293,0.243,0.357,1,"TB"
"726","Zfp330",0.07630532757755,0.728636921257609,0.243,0.37,1,"TB"
"727","Trim39",0.0771349307516493,0.63912091048222,0.21,0.322,1,"TB"
"728","S100a13",0.0782375352898093,0.594410399621411,0.486,0.583,1,"TB"
"729","Sgpp1",0.0803651993432157,0.580798034125967,0.257,0.376,1,"TB"
"730","Impact",0.0826840739102428,0.805897533774565,0.246,0.361,1,"TB"
"731","Smad5",0.0832585748393752,0.614050902207022,0.203,0.307,1,"TB"
"732","Galnt6",0.0880901572184324,0.593827870082945,0.297,0.455,1,"TB"
"733","Med20",0.0953416499869065,0.509726370269184,0.29,0.424,1,"TB"
"734","Bcl11b",0.0975879889854903,0.507168354024312,0.63,0.721,1,"TB"
"735","Pcnt",0.0982706615811416,0.729860448284313,0.243,0.365,1,"TB"
"736","Rabggtb",0.0995741380585313,0.501300677566597,0.228,0.336,1,"TB"
"737","Spata2",0.10270270626523,0.769162020941941,0.181,0.27,1,"TB"
"738","Ccdc71l",0.1073824571711,0.576023401504919,0.181,0.262,1,"TB"
"739","Lyz2",0.108491447345569,0.518721595654025,0.315,0.2,1,"TB"
"740","Kmt5c",0.109210426126902,0.627111139174721,0.203,0.292,1,"TB"
"741","Tbc1d10b",0.112670934083176,0.513986409369542,0.322,0.481,1,"TB"
"742","Map3k11",0.118712759765105,0.688220850688094,0.268,0.395,1,"TB"
"743","Zrsr2",0.119777821131468,0.566570886329191,0.275,0.398,1,"TB"
"744","Def6",0.123075314546201,0.621630236707774,0.511,0.655,1,"TB"
"745","Arid3b",0.123613503832495,0.863221334231899,0.188,0.27,1,"TB"
"746","Pcmtd2",0.126050781221464,0.815934983620472,0.192,0.27,1,"TB"
"747","Ncln",0.133598801731404,0.538946045267781,0.326,0.47,1,"TB"
"748","Cenpb",0.134399433292959,0.51243410983933,0.29,0.418,1,"TB"
"749","Itprid2",0.135167602895532,0.758271062964548,0.199,0.273,1,"TB"
"750","Phip",0.13749893524873,0.589124126512393,0.333,0.484,1,"TB"
"751","Ndufb8",0.140648289610994,0.549621851425488,0.312,0.448,1,"TB"
"752","Srpk2",0.141890278212931,0.504497259757865,0.261,0.376,1,"TB"
"753","Scand1",0.143939752109061,0.936198983659436,0.417,0.516,1,"TB"
"754","Pnpla7",0.145980124842508,0.769693527506923,0.21,0.272,1,"TB"
"755","Anp32b",0.146023690049978,0.987256496656858,0.351,0.421,1,"TB"
"756","Mepce",0.147703208913942,0.539822376284583,0.319,0.455,1,"TB"
"757","Gigyf1",0.151828260320897,0.702211165427283,0.283,0.418,1,"TB"
"758","Rhob",0.15201670766153,0.602333517947897,0.435,0.508,1,"TB"
"759","Midn",0.156648819822236,0.561963129758267,0.395,0.598,1,"TB"
"760","Cbx7",0.15731084717538,0.90763324337312,0.333,0.357,1,"TB"
"761","Fam173a",0.157394184343984,0.52277185621172,0.272,0.391,1,"TB"
"762","Nf2",0.163952795157585,0.918431519344605,0.399,0.471,1,"TB"
"763","Ebpl",0.172791670104578,0.748482157391335,0.181,0.257,1,"TB"
"764","Cep250",0.173318987402565,1.02217022786481,0.185,0.268,1,"TB"
"765","Wdr6",0.179270631397812,0.911801722397102,0.185,0.261,1,"TB"
"766","Itgb3",0.191097779993665,0.574900986321401,0.236,0.317,1,"TB"
"767","Klf16",0.194024137798997,0.70835348830501,0.178,0.258,1,"TB"
"768","Pym1",0.195423031723206,0.714428891892718,0.254,0.368,1,"TB"
"769","Chfr",0.195723399246497,0.512775468168518,0.341,0.484,1,"TB"
"770","Tbrg4",0.208794135527521,0.807613215048551,0.268,0.376,1,"TB"
"771","Znrf1",0.20959290842123,0.621353404842605,0.543,0.671,1,"TB"
"772","Tuba1a",0.212252006410254,0.53821109319293,0.326,0.451,1,"TB"
"773","Ccdc186",0.21232070042177,0.620833186448805,0.192,0.277,1,"TB"
"774","Slc37a1",0.214071712742102,0.787558913369014,0.181,0.253,1,"TB"
"775","Tmx1",0.214289338878349,0.530104850655432,0.279,0.405,1,"TB"
"776","Rgl2",0.215186209505644,0.934029809056997,0.38,0.461,1,"TB"
"777","Ncaph2",0.216336325061884,0.692510543385421,0.239,0.333,1,"TB"
"778","Foxp3",0.220379484009391,0.556531201433248,0.29,0.266,1,"TB"
"779","Srrm2",0.223436813295547,0.5870845292656,0.554,0.74,1,"TB"
"780","Lemd2",0.225255187738544,0.593255094540694,0.351,0.508,1,"TB"
"781","Prkd2",0.234555507715366,0.744624948959014,0.431,0.545,1,"TB"
"782","Stat5b",0.237521714457135,0.634072422350159,0.475,0.556,1,"TB"
"783","Slc2a1",0.238206135452585,0.629596903040061,0.275,0.376,1,"TB"
"784","Myl6",0.24726861777323,0.713708247512544,0.46,0.609,1,"TB"
"785","Ccdc9",0.248295876550234,0.565535455911799,0.37,0.541,1,"TB"
"786","Wdr83os",0.256380209539412,0.562497492909761,0.344,0.48,1,"TB"
"787","Ier5",0.256666309225184,0.564020429464697,0.591,0.73,1,"TB"
"788","Pear1",0.258873993665835,0.570858329107563,0.293,0.401,1,"TB"
"789","Spryd3",0.260905485024557,0.714329090377499,0.246,0.356,1,"TB"
"790","Mif4gd",0.261116758329007,0.656872942735213,0.312,0.425,1,"TB"
"791","Arhgap25",0.263191486494653,0.737069283293742,0.467,0.588,1,"TB"
"792","Timm13",0.268515196910246,0.549390084585887,0.333,0.466,1,"TB"
"793","Bicra",0.274101901502516,0.819337236676219,0.228,0.312,1,"TB"
"794","Snw1",0.275068330397832,0.513385634518629,0.312,0.429,1,"TB"
"795","Fasn",0.275410330014229,0.626622029901085,0.264,0.378,1,"TB"
"796","Rnpepl1",0.291530896273377,0.563955425217632,0.348,0.496,1,"TB"
"797","Inf2",0.303505552408058,0.578596150995982,0.214,0.292,1,"TB"
"798","Trim8",0.304790152885704,0.548820298547471,0.406,0.572,1,"TB"
"799","Nudcd3",0.310909762345459,0.51188088549873,0.42,0.625,1,"TB"
"800","Agap3",0.311881062548284,0.749790135629748,0.293,0.42,1,"TB"
"801","Itprip",0.311903463245076,0.60079471789604,0.188,0.265,1,"TB"
"802","Pola1",0.314509106572694,0.574271643556388,0.192,0.253,1,"TB"
"803","Agap2",0.317681243892874,0.617951387513172,0.322,0.455,1,"TB"
"804","Ano10",0.318844477172995,0.881208966842857,0.196,0.266,1,"TB"
"805","Letm1",0.32044691158688,0.652734453139255,0.268,0.365,1,"TB"
"806","Spg7",0.327698479492618,0.655202293803977,0.286,0.401,1,"TB"
"807","Snx29",0.330970020711622,0.523021273580745,0.25,0.321,1,"TB"
"808","Cc2d1a",0.3414980617854,0.720349172348657,0.236,0.318,1,"TB"
"809","Arl6ip4",0.344145873258091,0.785125355896398,0.232,0.312,1,"TB"
"810","Wdr46",0.356709532022255,0.771632431492202,0.228,0.317,1,"TB"
"811","Abtb1",0.35746890962341,0.963544008878237,0.264,0.307,1,"TB"
"812","Ikbkb",0.363283167310364,0.561150615063522,0.402,0.562,1,"TB"
"813","Txndc5",0.366699857631129,0.628418155849422,0.272,0.365,1,"TB"
"814","Snx4",0.367868347624967,0.727956830141771,0.261,0.357,1,"TB"
"815","Preb",0.369301728405266,0.554526841259021,0.384,0.548,1,"TB"
"816","Fos",0.370440359489592,0.527642966628306,0.678,0.746,1,"TB"
"817","Cldnd1",0.374762901031635,0.721638122794875,0.366,0.489,1,"TB"
"818","Bcl7c",0.378362956844252,0.981655036596548,0.25,0.349,1,"TB"
"819","Bbc3",0.396153730642546,0.672522689411751,0.228,0.292,1,"TB"
"820","AI467606",0.400088273758633,0.785654109045706,0.236,0.303,1,"TB"
"821","Syk",0.402501643377161,0.779120403169172,0.254,0.279,1,"TB"
"822","Sfi1",0.404748715484918,0.520241496292719,0.377,0.53,1,"TB"
"823","Wasf2",0.41634745480964,0.549172563679377,0.478,0.637,1,"TB"
"824","Msl1",0.433495161944485,0.610638921999213,0.359,0.492,1,"TB"
"825","Tiam1",0.43778505130283,1.07303675533375,0.326,0.371,1,"TB"
"826","Ppm1m",0.439074158958015,0.651922405050478,0.283,0.372,1,"TB"
"827","Sntb1",0.448015391559986,0.862060676621655,0.366,0.44,1,"TB"
"828","Pip4k2a",0.454650768731886,0.628970641376606,0.272,0.351,1,"TB"
"829","Unc13d",0.46119612608507,0.568690614067474,0.373,0.52,1,"TB"
"830","Pcnx3",0.465382643846678,0.651741654100145,0.341,0.469,1,"TB"
"831","Gabarapl2",0.471266656493829,0.59241849736058,0.489,0.621,1,"TB"
"832","Rab11b",0.482784412796372,0.605756216474108,0.355,0.507,1,"TB"
"833","Nfe2l1",0.516656506596094,0.761002343444324,0.293,0.404,1,"TB"
"834","Tspan13",0.522083141366755,0.582054158000561,0.482,0.614,1,"TB"
"835","Nudt3",0.544514537913676,0.560864588434848,0.395,0.546,1,"TB"
"836","Pcf11",0.566622496607237,0.640596059507894,0.471,0.626,1,"TB"
"837","Hp",0.573333704946109,1.02454019876633,0.25,0.188,1,"TB"
"838","Ppp1cb",0.591340052526478,0.687182195168158,0.417,0.583,1,"TB"
"839","Slc2a3",0.60501087953738,0.609116463563737,0.362,0.467,1,"TB"
"840","Gabbr1",0.60656366925675,0.759322550034736,0.417,0.542,1,"TB"
"841","Phf1",0.60760989664197,0.70455931603667,0.37,0.52,1,"TB"
"842","Rfx1",0.607788288205279,0.766886647322267,0.399,0.515,1,"TB"
"843","Ptpn13",0.613537853375996,0.890833573077847,0.221,0.274,1,"TB"
"844","Prpf38b",0.6152395887735,0.521551591180521,0.5,0.678,1,"TB"
"845","Tprgl",0.617424684975721,0.638992684657867,0.362,0.504,1,"TB"
"846","Jmy",0.634418467149574,0.671471205869954,0.435,0.561,1,"TB"
"847","Tspan32",0.635252203653296,0.703994471026943,0.355,0.418,1,"TB"
"848","Crebl2",0.642417075099654,0.833373151930505,0.225,0.276,1,"TB"
"849","Sh3gl1",0.671782137430208,0.554233309232549,0.406,0.564,1,"TB"
"850","Zfand2b",0.671931735076143,1.03099777461124,0.196,0.25,1,"TB"
"851","Tmc6",0.675034152903571,0.539874793227386,0.431,0.542,1,"TB"
"852","Ddx27",0.68197271751401,0.789496589528686,0.286,0.382,1,"TB"
"853","Phf20l1",0.687014036755337,0.518670661838094,0.496,0.668,1,"TB"
"854","Tmod3",0.691135039919836,0.601069154858927,0.478,0.668,1,"TB"
"855","Eid1",0.69820222526062,0.697083683755805,0.322,0.423,1,"TB"
"856","Ttc7",0.713349301383036,0.544191074024373,0.478,0.633,1,"TB"
"857","Il6ra",0.723847943897827,0.815948330417738,0.333,0.383,1,"TB"
"858","Nisch",0.726188768089033,0.504802667674069,0.475,0.649,1,"TB"
"859","Alox5ap",0.754112469557359,0.954398405805878,0.29,0.202,1,"TB"
