"","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","comp"
"451","Myo18a",6.443175640356e-16,0.796080894074882,0.529,0.367,9.75496791949899e-12,"Untreated"
"452","Chd4",6.75736154410113e-16,0.73190080140156,0.577,0.429,1.02306453777691e-11,"Untreated"
"453","Rasa4",6.7619457394798e-16,-0.64195274991709,0.503,0.66,1.02375858495724e-11,"Untreated"
"454","Nbeal2",6.77592869281069e-16,0.956382406126822,0.323,0.172,1.02587560409154e-11,"Untreated"
"455","Preb",7.33794383649685e-16,0.841068771054698,0.561,0.418,1.11096469684562e-11,"Untreated"
"456","Erap1",8.24104836715039e-16,-1.10588082224633,0.178,0.364,1.24769472278657e-11,"Untreated"
"457","Srsf2",8.49552603223135e-16,0.642462884380637,0.665,0.529,1.28622264127983e-11,"Untreated"
"458","Uck2",1.04561521371665e-15,0.98465918325441,0.352,0.197,1.58306143356701e-11,"Untreated"
"459","Fam129a",1.1013197684846e-15,0.62802974815056,0.694,0.546,1.66739812948569e-11,"Untreated"
"460","Cerk",1.13261352268696e-15,1.10030536914476,0.259,0.126,1.71477687334806e-11,"Untreated"
"461","Rnf187",1.18013481593069e-15,0.757738131291221,0.618,0.488,1.78672411131907e-11,"Untreated"
"462","Osgin2",1.50510295462186e-15,-1.13911039146032,0.24,0.416,2.2787258732975e-11,"Untreated"
"463","Filip1l",1.6139865589031e-15,-0.976025233605441,0.2,0.385,2.4435756501793e-11,"Untreated"
"464","Plekhg3",1.79129385515524e-15,1.01252498291538,0.335,0.186,2.71201889670503e-11,"Untreated"
"465","Dgkd",1.97573634649771e-15,0.797067922201346,0.537,0.379,2.99126482859753e-11,"Untreated"
"466","Tnfrsf14",1.98424398876376e-15,-1.3234087534518,0.113,0.283,3.00414539898833e-11,"Untreated"
"467","Ticam2",2.28675375248849e-15,-1.42924288197798,0.102,0.268,3.46214518126757e-11,"Untreated"
"468","Slc4a2",2.58020070929178e-15,1.05125886589748,0.312,0.169,3.90642387386776e-11,"Untreated"
"469","Nav1",2.87653231292451e-15,0.756686896444226,0.406,0.237,4.35506992176771e-11,"Untreated"
"470","Esyt1",2.92937101691984e-15,0.602375159390391,0.728,0.615,4.43506771961664e-11,"Untreated"
"471","Lpin2",3.04976105834596e-15,-1.11700877008396,0.191,0.37,4.61733824233579e-11,"Untreated"
"472","Lilra5",3.4648670757836e-15,-1.23947996934233,0.193,0.369,5.24580875273636e-11,"Untreated"
"473","Tcp11l2",3.54343650371155e-15,1.06952859878372,0.287,0.149,5.36476286661929e-11,"Untreated"
"474","Tkt",3.97523653868657e-15,-0.602750768209229,0.55,0.712,6.01850811957147e-11,"Untreated"
"475","Nrm",4.12197108357663e-15,1.1540912945964,0.257,0.127,6.24066422053501e-11,"Untreated"
"476","Wbp1l",4.75124411326328e-15,0.942720498407169,0.442,0.292,7.19338358748061e-11,"Untreated"
"477","Herc6",4.98896543558575e-15,-1.51997699516502,0.119,0.283,7.55329366947683e-11,"Untreated"
"478","Fbrs",5.00058061291599e-15,0.563229418130269,0.756,0.682,7.57087904795481e-11,"Untreated"
"479","Bnip2",5.338421697213e-15,-0.601183745341888,0.406,0.592,8.08237044958048e-11,"Untreated"
"480","Plcb2",5.7199481935171e-15,0.871996756245642,0.467,0.316,8.66000156498489e-11,"Untreated"
"481","Mafb",5.73726511064989e-15,0.833511543550882,0.754,0.7,8.68621937752393e-11,"Untreated"
"482","Lemd2",5.81446213411805e-15,0.88180291584708,0.503,0.36,8.80309567105473e-11,"Untreated"
"483","Anp32b",6.41073730395509e-15,0.953306764551959,0.355,0.204,9.705856278188e-11,"Untreated"
"484","Ypel3",6.4595756328033e-15,0.918367997632781,0.427,0.271,9.7797975080642e-11,"Untreated"
"485","Tut7",6.47554039894588e-15,0.786695032923306,0.628,0.506,9.80396816400406e-11,"Untreated"
"486","Nudt3",6.82426048006978e-15,0.818637961185264,0.486,0.332,1.03319303668256e-10,"Untreated"
"487","Plk2",7.12607917898716e-15,-1.19429359404329,0.202,0.383,1.07888838769866e-10,"Untreated"
"488","Nsa2",7.34768162130553e-15,-1.12686358413202,0.136,0.309,1.11243899746566e-10,"Untreated"
"489","Dock5",7.46934283518042e-15,-0.817196427411643,0.301,0.484,1.13085850524632e-10,"Untreated"
"490","Elmsan1",7.70124228497613e-15,0.827301982046373,0.437,0.276,1.16596808194539e-10,"Untreated"
"491","Fes",7.91193951108772e-15,0.542693561358297,0.822,0.772,1.19786764197868e-10,"Untreated"
"492","Mpp1",9.98087746248315e-15,-0.698379151914049,0.34,0.531,1.51110484781995e-10,"Untreated"
"493","Alcam",1.03304365260469e-14,0.979448158429267,0.297,0.157,1.5640280900435e-10,"Untreated"
"494","Arhgap4",1.08869878249962e-14,0.935500722560795,0.416,0.265,1.64828995670442e-10,"Untreated"
"495","Cyp4v3",1.20781331048861e-14,-1.27163571496656,0.138,0.305,1.82862935207975e-10,"Untreated"
"496","Rnf115",1.31994448174993e-14,-0.754186211540633,0.274,0.462,1.9983959453694e-10,"Untreated"
"497","Cd80",1.60941538300176e-14,-0.926701055487676,0.251,0.428,2.43665488986467e-10,"Untreated"
"498","Pstpip2",1.90664469166448e-14,-0.694589431924374,0.397,0.565,2.88666006318002e-10,"Untreated"
"499","Vps37c",2.09597315815168e-14,1.11817853826799,0.253,0.127,3.17330336144165e-10,"Untreated"
"500","Cenpb",2.13061120020219e-14,0.672366339345314,0.55,0.397,3.22574535710611e-10,"Untreated"
"501","Rnf40",2.24472924905619e-14,1.03130927655323,0.297,0.161,3.39852008307108e-10,"Untreated"
"502","Ski",2.25601581826314e-14,0.608366579189042,0.527,0.361,3.4156079488504e-10,"Untreated"
"503","Dynlt1f",3.11307558210425e-14,-0.86188864102958,0.2,0.383,4.71319643130583e-10,"Untreated"
"504","Ric1",3.24076821292092e-14,-0.958814044005528,0.206,0.382,4.90652307436227e-10,"Untreated"
"505","Zfand2b",3.26847736764008e-14,1.06261339647124,0.306,0.169,4.94847473460707e-10,"Untreated"
"506","Cd300lb",3.30008716139231e-14,0.727948013697514,0.507,0.344,4.99633196234795e-10,"Untreated"
"507","Hip1",3.54172611364098e-14,-0.652707437664016,0.437,0.606,5.36217333605244e-10,"Untreated"
"508","Rogdi",3.9723288012021e-14,0.752233620914381,0.429,0.269,6.01410580501998e-10,"Untreated"
"509","Gng10",4.62465624077205e-14,0.702001651300272,0.637,0.515,7.00172954852888e-10,"Untreated"
"510","Fgd2",5.07437180494761e-14,0.913579216588584,0.503,0.361,7.68259891269068e-10,"Untreated"
"511","Sem1",5.33576803463852e-14,0.644398603576672,0.686,0.63,8.07835280444272e-10,"Untreated"
"512","Elovl5",5.33752344512265e-14,-0.863305974199167,0.285,0.458,8.08101049591569e-10,"Untreated"
"513","Sars",5.77152563144018e-14,1.02846652678441,0.306,0.171,8.73808980600043e-10,"Untreated"
"514","Phc2",6.05745158535261e-14,-0.557437840821221,0.45,0.633,9.17098170022385e-10,"Untreated"
"515","Acp5",6.54423559818097e-14,-1.81070665295099,0.163,0.316,9.90797269564599e-10,"Untreated"
"516","Tcf25",7.11864524739161e-14,0.575525434931079,0.747,0.704,1.07776289045509e-09,"Untreated"
"517","Polr2e",8.24482167258759e-14,0.802138322585722,0.448,0.296,1.24826600122976e-09,"Untreated"
"518","Sat1",8.70747109917593e-14,0.531684814540047,0.911,0.886,1.31831112441524e-09,"Untreated"
"519","Eif1",8.85398488598107e-14,-0.568734228171951,0.369,0.556,1.34049331173753e-09,"Untreated"
"520","Rbm38",9.01003404239996e-14,1.00064044693766,0.306,0.171,1.36411915401935e-09,"Untreated"
"521","Gabarapl2",9.86076592085463e-14,0.790729721547134,0.442,0.287,1.49291996041739e-09,"Untreated"
"522","Slc15a3",1.00671490074628e-13,-0.502292992494312,0.658,0.788,1.52416635972987e-09,"Untreated"
"523","Arid1a",1.09476048961879e-13,0.677672321938531,0.577,0.434,1.65746738128285e-09,"Untreated"
"524","Tiparp",1.17171579977458e-13,-0.712437505378226,0.412,0.574,1.77397772085871e-09,"Untreated"
"525","Cyth4",1.27000562173578e-13,0.509760996677312,0.794,0.723,1.92278851130798e-09,"Untreated"
"526","Dusp6",1.42033465591576e-13,0.634715121326868,0.779,0.736,2.15038666905647e-09,"Untreated"
"527","Mfsd1",1.5299177208673e-13,-0.541836950804742,0.531,0.683,2.31629542939309e-09,"Untreated"
"528","Fam120a",1.68910810595836e-13,-0.787360958732207,0.253,0.428,2.55730967242096e-09,"Untreated"
"529","Inafm2",1.69711446783564e-13,0.990204073223558,0.301,0.167,2.56943130430317e-09,"Untreated"
"530","Ctdsp1",1.71157078438959e-13,0.622104481699149,0.675,0.567,2.59131816756583e-09,"Untreated"
"531","Kri1",1.77132183279508e-13,0.841338332909161,0.391,0.242,2.68178125485176e-09,"Untreated"
"532","Etv3",1.79491865982221e-13,0.81469030775224,0.463,0.306,2.71750685097083e-09,"Untreated"
"533","Tbrg4",2.07340761006809e-13,0.881980317406507,0.374,0.23,3.13913912164308e-09,"Untreated"
"534","Rp2",2.32371521125872e-13,-0.579123911684043,0.444,0.598,3.5181048298457e-09,"Untreated"
"535","Cox5a",2.81724544826538e-13,-0.5650256229647,0.423,0.59,4.26530960867378e-09,"Untreated"
"536","Cebpd",2.95747061271355e-13,0.937161588532273,0.435,0.293,4.47761050764832e-09,"Untreated"
"537","Ttyh3",3.04262525688732e-13,0.549286845512784,0.756,0.693,4.6065346389274e-09,"Untreated"
"538","Borcs6",3.3187351830895e-13,0.930739783509215,0.361,0.223,5.0245650671975e-09,"Untreated"
"539","Ankrd11",4.31758238003882e-13,0.812908364914858,0.461,0.316,6.53681972337878e-09,"Untreated"
"540","Fundc1",4.5658716757714e-13,0.813793575491535,0.425,0.276,6.91272971711791e-09,"Untreated"
"541","Hnrnpul1",4.89761865926935e-13,0.515885959302356,0.792,0.755,7.41499465013379e-09,"Untreated"
"542","Api5",4.97882509059261e-13,-0.505138395899289,0.473,0.636,7.53794118715721e-09,"Untreated"
"543","Dynlrb1",5.31888328351569e-13,-0.708417457290031,0.327,0.495,8.05278929124275e-09,"Untreated"
"544","Selplg",5.86260689593381e-13,0.796618900805915,0.488,0.347,8.87598684044378e-09,"Untreated"
"545","Snx5",6.04341572000728e-13,-0.913738412389739,0.206,0.37,9.14973140009102e-09,"Untreated"
"546","Trem3",6.10800279450716e-13,-1.10290450344829,0.168,0.325,9.24751623088384e-09,"Untreated"
"547","Dennd4a",6.88127598665781e-13,0.962046614116118,0.304,0.173,1.04182518437999e-08,"Untreated"
"548","Dynll1",7.5530568328106e-13,-0.676335743942753,0.306,0.478,1.14353280448752e-08,"Untreated"
"549","Ptma",7.67538091441806e-13,0.590268887661281,0.69,0.591,1.16205267044289e-08,"Untreated"
"550","Ifi203",8.57563200860958e-13,-0.781880618234463,0.306,0.472,1.29835068610349e-08,"Untreated"
"551","Ripk2",9.17007099424546e-13,-1.07489012727869,0.202,0.36,1.38834874852876e-08,"Untreated"
"552","Fam107b",9.27020653860179e-13,0.700409866066316,0.567,0.436,1.40350926994431e-08,"Untreated"
"553","Ubap2l",1.00840575657393e-12,-0.698286211975965,0.291,0.464,1.52672631545293e-08,"Untreated"
"554","Fam53c",1.10314540584176e-12,0.914001924369427,0.344,0.209,1.67016214444442e-08,"Untreated"
"555","Fgd3",1.10772901703143e-12,0.9311451146278,0.34,0.205,1.67710173178558e-08,"Untreated"
"556","Pgk1",1.25941157749392e-12,-1.12868660764535,0.144,0.298,1.9067491283258e-08,"Untreated"
"557","Ms4a4a",1.2696178278271e-12,-0.524209446275443,0.694,0.778,1.92220139133023e-08,"Untreated"
"558","Crlf2",1.41218111807166e-12,0.744595874249927,0.522,0.389,2.1380422127605e-08,"Untreated"
"559","Dhx38",1.46283162216689e-12,0.612236264039231,0.696,0.6,2.21472707596067e-08,"Untreated"
"560","Kmt5c",1.53050283922255e-12,0.814750648207967,0.399,0.257,2.31718129858294e-08,"Untreated"
"561","Tmem88",1.81469697104041e-12,0.804044780049625,0.325,0.189,2.74745121415518e-08,"Untreated"
"562","Cnn2",1.83427489238932e-12,0.611990779946512,0.688,0.567,2.77709218707743e-08,"Untreated"
"563","Prrc2a",1.88886914342246e-12,0.681815856985353,0.563,0.429,2.85974788314161e-08,"Untreated"
"564","Spg21",1.99580903290024e-12,-0.756020534789513,0.285,0.448,3.02165487581097e-08,"Untreated"
"565","Polr2g",2.16409140178284e-12,-0.959001667278335,0.153,0.31,3.27643438229922e-08,"Untreated"
"566","Capg",2.19452521206496e-12,-1.04588950559946,0.274,0.424,3.32251117106635e-08,"Untreated"
"567","Prkag2",2.320095605502e-12,1.00080718815589,0.282,0.159,3.51262474673003e-08,"Untreated"
"568","Ctsd",2.3482067092505e-12,-1.53487231344157,0.193,0.342,3.55518495780526e-08,"Untreated"
"569","Tmem123",2.374507308318e-12,-0.729187681920248,0.251,0.419,3.59500406479345e-08,"Untreated"
"570","Tgfbr1",2.40584354820389e-12,-0.85424070083056,0.287,0.441,3.6424471319807e-08,"Untreated"
"571","Eno3",2.41083191672918e-12,-1.11606566985804,0.236,0.387,3.64999952192798e-08,"Untreated"
"572","Xpo6",2.70442516893978e-12,0.885019834302575,0.397,0.266,4.09449970577483e-08,"Untreated"
"573","Cdc42ep2",2.7079143966254e-12,-1.11656593126914,0.178,0.332,4.09978239649086e-08,"Untreated"
"574","Aldoa",2.91619272194872e-12,-0.629519540054689,0.418,0.57,4.41511578103036e-08,"Untreated"
"575","Atg3",3.01815871710642e-12,0.988113707600914,0.352,0.221,4.56949229769912e-08,"Untreated"
"576","Vars",3.06933699268964e-12,0.799007577764036,0.465,0.328,4.64697620693212e-08,"Untreated"
"577","Crk",3.23608696577898e-12,0.677521908025984,0.582,0.456,4.89943566618938e-08,"Untreated"
"578","Mical1",3.24935943009567e-12,0.889919857133034,0.329,0.197,4.91953017716485e-08,"Untreated"
"579","Canx",3.27813255958923e-12,-0.544720099397917,0.412,0.58,4.96309269521809e-08,"Untreated"
"580","Gtpbp6",3.59731274062535e-12,1.01257271397165,0.253,0.136,5.44633148930678e-08,"Untreated"
"581","Tgif1",3.89777517255875e-12,-0.535383636920663,0.522,0.66,5.90123161125395e-08,"Untreated"
"582","Isy1",4.3408454921908e-12,0.799135834424198,0.467,0.332,6.57204007517688e-08,"Untreated"
"583","Mybbp1a",4.36799077363885e-12,0.831784026195912,0.378,0.241,6.61313803128922e-08,"Untreated"
"584","Zc3h12a",4.98545334233272e-12,0.691280883779081,0.565,0.447,7.54797636029174e-08,"Untreated"
"585","Fam102b",5.07110698591021e-12,0.873338459848543,0.318,0.188,7.67765597666806e-08,"Untreated"
"586","Mbnl1",5.24480311054667e-12,0.567171922930461,0.569,0.422,7.94063190936766e-08,"Untreated"
"587","Parp8",5.4595327413161e-12,0.836376022015566,0.395,0.261,8.26573257035257e-08,"Untreated"
"588","Cyb5r3",5.62636978395717e-12,-0.704006580393882,0.31,0.476,8.51832385291116e-08,"Untreated"
"589","Sirpb1c",5.63481858858997e-12,0.930261676214035,0.352,0.223,8.53111534312522e-08,"Untreated"
"590","Tnip1",6.10395248891331e-12,-1.00229911608959,0.287,0.433,9.24138406821475e-08,"Untreated"
"591","Atp6v1h",6.12485062361588e-12,-0.664016309891218,0.274,0.444,9.27302384415444e-08,"Untreated"
"592","Pxn",6.28101466872469e-12,0.711632754562817,0.575,0.475,9.50945620844919e-08,"Untreated"
"593","Phf21a",6.68856421415756e-12,0.996489722478521,0.257,0.14,1.01264862202345e-07,"Untreated"
"594","Ak2",6.76193866302341e-12,-0.543448278107031,0.461,0.611,1.02375751358174e-07,"Untreated"
"595","Pik3cd",8.01149195054074e-12,0.507862117507655,0.775,0.716,1.21293988131187e-07,"Untreated"
"596","Ddit3",8.4637113181559e-12,0.979328021799633,0.316,0.193,1.2814058935688e-07,"Untreated"
"597","Hipk2",8.6237946120508e-12,-0.743096288171678,0.257,0.418,1.30564250426449e-07,"Untreated"
"598","Klhl5",8.96367768648146e-12,-0.939339899714358,0.291,0.444,1.35710080173329e-07,"Untreated"
"599","Slbp",9.91518443096615e-12,0.786859934343586,0.435,0.298,1.50115892284828e-07,"Untreated"
"600","Tmem131",1.13484056871871e-11,-0.536482524227671,0.456,0.61,1.71814862104012e-07,"Untreated"
"601","Pilrb1",1.15236276185755e-11,-0.730628845844437,0.276,0.439,1.74467722145233e-07,"Untreated"
"602","Bst1",1.16862061634947e-11,-0.821931706583499,0.208,0.367,1.7692916131531e-07,"Untreated"
"603","Ripk3",1.21232346107464e-11,-0.829502398570067,0.212,0.371,1.83545772006701e-07,"Untreated"
"604","Psmc1",1.23659668028499e-11,-0.932621468739246,0.153,0.304,1.87220737395148e-07,"Untreated"
"605","Got2",1.24863976502836e-11,0.84318675730153,0.493,0.365,1.89044060425293e-07,"Untreated"
"606","Ahcyl2",1.34679840329829e-11,0.760166567331962,0.399,0.259,2.03905278259361e-07,"Untreated"
"607","Selenot",1.36162148962662e-11,-0.724765140560679,0.246,0.408,2.0614949352947e-07,"Untreated"
"608","D8Ertd738e",1.36284733990479e-11,0.543358627133236,0.684,0.613,2.06335087261585e-07,"Untreated"
"609","Cux1",1.44408719835385e-11,0.666897850344356,0.527,0.397,2.18634801830773e-07,"Untreated"
"610","Sh3gl1",1.68422985710482e-11,0.846441549202555,0.365,0.234,2.5499240036567e-07,"Untreated"
"611","Cd302",1.86402213935661e-11,-0.991960502769616,0.161,0.308,2.82212951898591e-07,"Untreated"
"612","Set",1.88412311882486e-11,0.815626255579341,0.357,0.225,2.85256240190084e-07,"Untreated"
"613","Orai2",1.94130026984621e-11,0.864199290717973,0.285,0.163,2.93912860854716e-07,"Untreated"
"614","Psmc3",1.98590627631848e-11,-0.543439411305925,0.359,0.529,3.00666210234618e-07,"Untreated"
"615","Ints1",2.15810517534246e-11,0.999600416825893,0.278,0.162,3.26737123546848e-07,"Untreated"
"616","Zmiz2",2.20758842602973e-11,0.614498335083168,0.65,0.562,3.34228887700901e-07,"Untreated"
"617","Tax1bp1",2.25468664944853e-11,-0.600958938946281,0.42,0.584,3.41359558726508e-07,"Untreated"
"618","Gramd4",2.88893619528474e-11,0.749789550254537,0.393,0.256,4.37384939966109e-07,"Untreated"
"619","Anxa4",2.98328554898027e-11,-0.881654625344113,0.357,0.507,4.51669432115613e-07,"Untreated"
"620","Klhl6",3.15579166633876e-11,-1.00440998960311,0.14,0.282,4.77786858283688e-07,"Untreated"
"621","Man1c1",3.29348560527001e-11,0.969213155461319,0.316,0.196,4.9863372063788e-07,"Untreated"
"622","Setd1b",3.5789481724688e-11,0.706796209530334,0.461,0.327,5.41852753311777e-07,"Untreated"
"623","Stard3",3.66320138713996e-11,0.722380104748788,0.454,0.32,5.5460869001299e-07,"Untreated"
"624","Epb41",4.04924345561312e-11,-0.866937224646035,0.24,0.389,6.13055459179826e-07,"Untreated"
"625","Hipk1",4.24357632040815e-11,-0.505285440285861,0.401,0.566,6.42477454909794e-07,"Untreated"
"626","Arf3",4.36160170563648e-11,0.54215735128205,0.667,0.591,6.60346498233363e-07,"Untreated"
"627","Plagl2",4.40652491724791e-11,-0.706434890238934,0.382,0.519,6.67147872471334e-07,"Untreated"
"628","Nfkbiz",4.65015099592608e-11,0.542947485560979,0.569,0.429,7.04032860783209e-07,"Untreated"
"629","Hdac5",4.9199401045837e-11,0.664680644815424,0.482,0.349,7.44878931833973e-07,"Untreated"
"630","Dennd1c",5.46395913768457e-11,0.904617271637369,0.261,0.146,8.27243413445443e-07,"Untreated"
"631","Htra2",5.70384178698504e-11,-0.663904140647693,0.355,0.498,8.63561646549534e-07,"Untreated"
"632","Cnbp",6.2494635797338e-11,0.736734638780368,0.48,0.365,9.46168785971697e-07,"Untreated"
"633","Otulin",6.50411050859698e-11,0.609352363334597,0.573,0.466,9.84722331001583e-07,"Untreated"
"634","Wfdc17",6.6689823683603e-11,1.01268642520602,0.446,0.31,1.00968393056975e-06,"Untreated"
"635","Aip",6.6911327888358e-11,-0.509351016703293,0.363,0.53,1.01303750422974e-06,"Untreated"
"636","Pnkp",6.69431368332244e-11,0.907243059611305,0.272,0.156,1.01351909165502e-06,"Untreated"
"637","Cib1",6.93285571794363e-11,-0.769926039124474,0.225,0.377,1.04963435569667e-06,"Untreated"
"638","Cited2",7.1306445875828e-11,-0.753473354403024,0.527,0.626,1.07957959056004e-06,"Untreated"
"639","Tesk1",7.79658496341754e-11,0.833462059783618,0.359,0.233,1.18040296346142e-06,"Untreated"
"640","Rap1gap2",8.62480542733025e-11,-0.654582133018705,0.444,0.566,1.3057955416978e-06,"Untreated"
"641","Igbp1",9.13522667399479e-11,-0.610100494974605,0.325,0.48,1.38307331844281e-06,"Untreated"
"642","Mospd2",9.34931669321577e-11,-0.629352950299777,0.316,0.47,1.41548654735287e-06,"Untreated"
"643","Sulf2",9.35397017257732e-11,0.616271777274388,0.459,0.312,1.41619108412821e-06,"Untreated"
"644","Selenok",9.74041700007014e-11,0.640873750507466,0.476,0.339,1.47469913381062e-06,"Untreated"
"645","Cxcr4",1.00490432459984e-10,-0.791444804818754,0.397,0.524,1.52142514744416e-06,"Untreated"
"646","Spryd3",1.16723676763717e-10,0.874583772865779,0.314,0.195,1.76719646620267e-06,"Untreated"
"647","Txndc5",1.22644409714972e-10,0.615635808544279,0.531,0.408,1.85683636308467e-06,"Untreated"
"648","Dhx9",1.2691001331511e-10,-0.519629118435086,0.38,0.539,1.92141760159077e-06,"Untreated"
"649","Bloc1s4",1.3060780737993e-10,0.980863854244308,0.27,0.158,1.97740220373214e-06,"Untreated"
"650","Pfkfb4",1.50652846938162e-10,0.946515140373754,0.257,0.147,2.28088410264377e-06,"Untreated"
"651","March6",1.54249374429928e-10,0.656774040204544,0.469,0.343,2.33533552886911e-06,"Untreated"
"652","Creg1",1.56196470815375e-10,-0.683406644977888,0.486,0.611,2.36481456814478e-06,"Untreated"
"653","Scarb2",1.56479035365374e-10,-0.568285145135174,0.384,0.535,2.36909259543175e-06,"Untreated"
"654","Far1",1.60132851456066e-10,0.59201555684118,0.616,0.515,2.42441137104483e-06,"Untreated"
"655","Entpd1",1.61185128536128e-10,-1.03204645948364,0.183,0.32,2.44034284603697e-06,"Untreated"
"656","Smim14",1.64639802505873e-10,0.706676439073174,0.395,0.265,2.49264660993891e-06,"Untreated"
"657","Atp5o",1.69888730251426e-10,-0.59189557278206,0.327,0.482,2.57211537600659e-06,"Untreated"
"658","Sumf1",1.83197026459932e-10,-0.578904881276205,0.304,0.463,2.77360298060336e-06,"Untreated"
"659","Dnajb14",1.99068272823314e-10,0.787563614480606,0.352,0.229,3.01389365054498e-06,"Untreated"
"660","Zswim4",2.25593474568216e-10,0.906613529103917,0.274,0.161,3.41548520496279e-06,"Untreated"
"661","Brd1",2.37440356171214e-10,0.709874495071561,0.431,0.305,3.59484699243219e-06,"Untreated"
"662","Pcf11",2.37659301846916e-10,0.605831356247893,0.586,0.481,3.59816182996231e-06,"Untreated"
"663","Parp14",2.43031695982239e-10,-0.610762026212928,0.403,0.536,3.67949987717109e-06,"Untreated"
"664","Arhgap27",2.56907978010565e-10,-0.500201891232166,0.493,0.631,3.88958678707996e-06,"Untreated"
"665","Snrnp70",2.65701444905361e-10,0.552609270146368,0.631,0.528,4.02271987586716e-06,"Untreated"
"666","Serinc1",2.68160030029915e-10,-0.576974298402544,0.363,0.513,4.05994285465291e-06,"Untreated"
"667","Dpm3",2.73286047228198e-10,0.851155142794033,0.338,0.219,4.13755075503491e-06,"Untreated"
"668","Tubb6",3.14877820979758e-10,0.606221798676823,0.592,0.476,4.76725020963354e-06,"Untreated"
"669","Hjurp",3.26685297598126e-10,0.986703974432066,0.291,0.179,4.94601540563563e-06,"Untreated"
"670","Kdm5c",3.3241947571319e-10,0.638298083604387,0.476,0.348,5.0328308622977e-06,"Untreated"
"671","Ctdnep1",3.3976561638746e-10,0.648516983350578,0.471,0.344,5.14405143210614e-06,"Untreated"
"672","Por",4.05667348251649e-10,0.69103954567636,0.291,0.172,6.14180365252997e-06,"Untreated"
"673","Fam173a",4.09927102847471e-10,0.886275737923023,0.293,0.179,6.20629633711071e-06,"Untreated"
"674","Idh3b",4.19193180169877e-10,-0.51610671429768,0.41,0.557,6.34658474777193e-06,"Untreated"
"675","Kdm4c",4.2222297467136e-10,0.863612376003037,0.253,0.144,6.39245583652439e-06,"Untreated"
"676","Ap5b1",4.34272041943543e-10,0.892711111519769,0.295,0.182,6.57487871502524e-06,"Untreated"
"677","Myh9",4.42018992454038e-10,0.564056457795189,0.635,0.557,6.69216754575413e-06,"Untreated"
"678","Oas2",4.67240772714132e-10,0.696613885591991,0.378,0.248,7.07402529889195e-06,"Untreated"
"679","Clasrp",4.72384192453235e-10,0.889359847772104,0.268,0.157,7.15189667374198e-06,"Untreated"
"680","Bbc3",4.73045756145795e-10,0.640821237311199,0.522,0.402,7.16191274804734e-06,"Untreated"
"681","Stx16",4.79796483750989e-10,0.604714745851988,0.556,0.438,7.26411876398998e-06,"Untreated"
"682","Casp1",4.90676462201473e-10,-0.650057708120987,0.293,0.439,7.4288416377303e-06,"Untreated"
"683","Cndp2",5.21397893457823e-10,-0.568031808073972,0.484,0.603,7.89396410695144e-06,"Untreated"
"684","Nat8l",5.59119025923709e-10,0.999600416825893,0.251,0.146,8.46506205248495e-06,"Untreated"
"685","Ppp1r35",5.87212323575175e-10,0.885372183807535,0.268,0.158,8.89039457892815e-06,"Untreated"
"686","Trim25",5.98682776864966e-10,0.576395314391191,0.675,0.577,9.06405724173558e-06,"Untreated"
"687","Fyn",6.31304443530241e-10,-0.791053048234301,0.327,0.46,9.55794927504784e-06,"Untreated"
"688","Eif3h",6.41741717771569e-10,-0.517682679394476,0.342,0.494,9.71596960706155e-06,"Untreated"
"689","Trmt112",7.48635819293787e-10,0.667558576273417,0.533,0.424,1.13343463041079e-05,"Untreated"
"690","Rnf44",8.09183105077624e-10,0.651879699781624,0.537,0.426,1.22510322108752e-05,"Untreated"
"691","Atxn7l3b",8.32505055748498e-10,0.709038945858099,0.439,0.32,1.26041265440323e-05,"Untreated"
"692","Psma6",8.51389105801519e-10,-0.533746245440345,0.359,0.509,1.2890031061835e-05,"Untreated"
"693","Map2k3",8.69030650714104e-10,0.753353522029683,0.372,0.251,1.31571240518115e-05,"Untreated"
"694","Abcc5",8.93613042574546e-10,-0.510937242768708,0.257,0.412,1.35293014645786e-05,"Untreated"
"695","Nfe2",8.99130301547339e-10,0.803270292075642,0.365,0.243,1.36128327654267e-05,"Untreated"
"696","Adap2",8.99471063435021e-10,-0.811686480428706,0.236,0.37,1.36179919004062e-05,"Untreated"
"697","Ptcd2",9.04431420830771e-10,-0.841616026297572,0.159,0.294,1.36930917113779e-05,"Untreated"
"698","Dpysl2",9.85151559192771e-10,-0.719331254510051,0.31,0.452,1.49151946061785e-05,"Untreated"
"699","Stat5b",1.05057159019298e-09,0.701725219982911,0.444,0.325,1.59056538755217e-05,"Untreated"
"700","Rer1",1.06476230184926e-09,-0.660160483774949,0.248,0.393,1.61205012499978e-05,"Untreated"
"701","Bin1",1.18040259432667e-09,0.881024700334481,0.276,0.168,1.78712952781058e-05,"Untreated"
"702","Ppfia4",1.25110800034165e-09,0.865443529726436,0.268,0.16,1.89417751251726e-05,"Untreated"
"703","Mefv",1.29692205921723e-09,0.777173398071228,0.369,0.254,1.96353999765488e-05,"Untreated"
"704","Cdk11b",1.3446010228137e-09,0.639884334496338,0.488,0.374,2.03572594853994e-05,"Untreated"
"705","Pepd",1.35387296309956e-09,0.669248174080096,0.414,0.289,2.04976366613273e-05,"Untreated"
"706","Plcl2",1.38340112531055e-09,0.823258872938245,0.346,0.232,2.09446930372017e-05,"Untreated"
